STA,YOF,AGE,IAS,IND,SIZ,FUN,COU,CON,INS,INA,NCO,NAD,SEN,EMP,PRE,REP,SSM,TOP,AVC,PAS,SAS,BIG,EXP,PSC,CAV,DAT,CDA,SDA,SUB,CPB,PLA,MOD,CAP,PAR,CRS,CRF,MLB,PAB,SAB,PRB,BDB,CCA,OWN,AGG,OOV,B2V,TOF,AYE,EAG,BEV,EDU,YED,RED,REP,TIE,PRO,ESB,E1O,E5O,E10,TMS,REC,RES,SKI,TSC,DWF,PST,HYP,TTM,LTR,PPP,BAR,AWA,CHF,LRI,GPR,TPA,SOL,INC,TRE,DIS,NDC,EPY,SUR,TIM,AVT,PSE,PSO,PSG,PSM,PSL,PSD,PSB,PSP,PSS,PSD,PSL,PSC,PSF,PSI,PSR
Success,2012.0,2.0,140.0,Analytics,Yes,5200000.0,United States,North America,0.0,0.0,4,4,4,30.0,Yes,2.0,High,No,Medium,No,No,No,No,Service,Yes,Private,Yes,Structured,No,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Offline,B2B,Low,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,0.0,None,21.0,Medium,High,No,No,Medium,No,No,Yes,No,No,No,912860.0,No,Yes,No,4.0,Medium,0.0,30.0,Not Applicable,1.0,7.1166666670000005,11.11111111,11.11111111,30.55555556,0.0,8.333333332999999,2.777777778,11.11111111,8.333333332999999,11.11111111,2.777777778,0.0,0.0,0.0,2.777777778,3.0
Success,2012.0,2.0,46.0,Human Resources (HR),Yes,70000.0,United States,North America,4.0,0.0,2,3,2,4.0,,1.0,Low,No,Small,Yes,Yes,No,No,Product,Yes,Private,Yes,Structured,Yes,Platform,Global,Non-Linear,No,Few,No,No,No,No,No,Yes,No,Yes,No,No,Online,B2B,Low,Medium,No,Low,Masters,21.0,Yes,Yes,None,500.0,None,0.0,0.0,0.0,High,7.0,None,19.0,Low,Medium,No,No,High,Yes,Yes,Yes,No,No,Yes,2439989.0,No,Yes,Yes,4.0,High,0.0,4.0,Not Applicable,,1.0,11.76470588,2.9411764710000003,11.76470588,8.823529412000001,0.0,2.9411764710000003,2.9411764710000003,0.0,2.9411764710000003,2.9411764710000003,0.0,0.0,0.0,2.9411764710000003,4.0
Success,2010.0,4.0,33.0,Cloud Computing,Yes,1000000.0,United States,North America,24.0,0.0,2,0,4,10.0,,4.0,Low,No,Medium,No,No,No,No,Service,No,Private,Yes,Structured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Medium,Bachelors,18.0,No,Yes,None,500.0,None,0.0,0.0,0.0,None,1.0,None,13.0,Low,High,No,No,Medium,No,No,No,No,No,No,3792883.0,No,Yes,No,4.0,High,3.0,3.3,Not Applicable,4.0,9.822222222,7.142857143,14.28571429,7.142857143,0.0,7.142857143,0.0,14.28571429,7.142857143,14.28571429,14.28571429,0.0,0.0,7.142857143,7.142857143,0.0
Success,2010.0,4.0,56.0,Media,No,450000.0,United States,North America,3.0,0.0,5,0,5,10.0,No,0.0,Medium,Yes,Small,No,No,No,No,Service,Yes,Public,Yes,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,Yes,No,No,No,No,No,No,Online,B2B,Low,Medium,Yes,Medium,Bachelors,18.0,Yes,Yes,None,500.0,Medium,1.0,1.0,0.0,None,245.0,None,13.0,Medium,Medium,Yes,No,Low,No,No,No,No,No,No,4518529.0,Yes,Yes,No,3.0,High,3.0,2.0,Not Applicable,12.0,14.0,8.225957049,3.333333333,5.93837535,39.37791783,10.52170868,4.7619047619999995,11.83706816,1.111111111,3.333333333,4.892623716,0.0,1.111111111,4.444444444,1.111111111,5.0
Success,2012.0,2.0,89.0,E-Commerce,No,,United States,North America,2.0,1.0,2,1,2,7.0,No,0.0,Medium,No,Small,Yes,No,No,No,Service,Yes,Private,No,Unstructured,Yes,Platform,Local,Non-Linear,Yes,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Online,B2C,None,High,Yes,Low,Masters,21.0,No,Yes,Tier_2,500.0,High,0.0,0.0,0.0,Medium,193.0,None,15.0,Low,Medium,No,No,Medium,Yes,No,No,Yes,No,No,2219202.0,No,No,No,2.0,High,5.0,7.0,Not Applicable,18.0,18.0,8.333333332999999,0.0,8.333333332999999,61.11111111,0.0,0.0,11.11111111,2.777777778,0.0,8.333333332999999,0.0,0.0,0.0,0.0,3.0
Success,2009.0,5.0,69.0,Media,No,,United States,North America,2.0,0.0,2,9,3,13.0,Yes,0.0,Medium,No,Small,Yes,Yes,No,Yes,Product,Yes,Private,Yes,Unstructured,Yes,Cloud,Local,Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,None,287.0,None,15.0,Low,Medium,Yes,No,High,No,No,No,No,No,No,,No,Yes,No,2.0,High,5.0,3.25,Not Applicable,10.0,10.0,5.882352941000001,0.0,17.64705882,5.882352941000001,0.0,5.882352941000001,2.9411764710000003,8.823529412000001,0.0,2.9411764710000003,0.0,0.0,0.0,0.0,5.0
Success,2011.0,3.0,374.0,Operations,Yes,60000.0,United States,North America,1.0,0.0,0,8,3,57.0,No,0.0,Medium,No,Medium,No,No,No,No,Service,Yes,Public,No,Unstructured,No,Platform,Global,Linear,No,None,No,No,Yes,No,No,Yes,No,No,No,No,Online,B2C,None,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Low,1.0,0.0,0.0,High,439.0,Few,25.0,Low,Medium,Yes,No,Low,Yes,No,No,No,No,No,,No,No,Yes,2.0,High,3.0,28.5,Not Applicable,10.0,12.0,16.66666667,0.0,0.0,5.555555556,16.66666667,5.555555556,38.88888889,0.0,0.0,16.66666667,0.0,0.0,0.0,0.0,2.0
Success,2008.0,6.0,40.0,Sales,Yes,2517424.0,United States,North America,0.0,0.0,3,0,6,50.0,,1.0,Low,No,Small,No,No,No,Yes,Product,Yes,Private,Yes,Structured,Yes,Cloud,Global,Non-Linear,No,Few,No,No,No,Yes,No,No,No,No,No,No,Online,B2B,Low,High,Yes,High,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,High,Yes,No,Medium,No,No,No,Yes,No,No,2607547.0,No,Yes,No,4.0,High,0.0,10.0,Yes,36.0,4.0,6.25,0.0,0.0,6.25,6.25,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,6.25,9.0
Success,2012.0,2.0,,Analytics,Yes,,,,5.0,0.0,2,3,4,200.0,Yes,3.0,Low,No,Large,Yes,Yes,No,Yes,Product,No,Public,No,Both,No,Platform,Local,Non-Linear,No,Few,No,No,No,No,No,No,No,No,Yes,Yes,Both,B2B,Low,High,No,Low,Masters,21.0,Yes,No,Tier_1,500.0,High,1.0,0.0,0.0,Medium,201.0,Many,20.0,Medium,Medium,No,No,High,No,No,Yes,No,No,No,375492.0,Yes,No,No,2.0,High,3.0,200.0,Not Applicable,6.0,8.0,10.55555556,18.88888889,13.33333333,10.0,20.55555556,5.555555556,8.333333332999999,0.0,2.777777778,10.0,0.0,0.0,0.0,0.0,8.0
Success,2010.0,4.0,-24.0,Analytics,Yes,1750000.0,United States,North America,0.0,0.0,4,10,6,23.0,,0.0,Nothing,No,Small,Yes,Yes,No,No,Product,No,Private,Yes,Structured,Yes,Cloud,Global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Low,PhD,25.0,No,No,Tier_1,500.0,None,0.0,0.0,0.0,None,0.0,None,12.0,Low,High,Yes,No,Medium,No,No,Yes,No,No,No,1810474.0,Yes,Yes,No,4.0,High,0.0,7.6,Not Applicable,15.0,7.0,18.18181818,0.0,36.36363636,0.0,0.0,18.18181818,0.0,0.0,0.0,27.27272727,0.0,0.0,0.0,0.0,2.0
Success,2011.0,3.0,295.0,Analytics,Yes,3000000.0,United States,North America,0.0,1.0,2,2,2,32.0,,0.0,High,No,Medium,No,No,No,No,Product,Yes,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Medium,PhD,25.0,No,No,None,500.0,Medium,0.0,0.0,0.0,None,1.0,None,25.0,Medium,High,Yes,No,Medium,No,No,Yes,No,No,No,221783.0,Yes,Yes,No,4.0,High,0.0,16.0,Not Applicable,16.0,3.0,0.0,0.0,64.70588235,0.0,0.0,26.47058824,5.882352941000001,2.9411764710000003,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Success,2003.0,11.0,111.0,Finance,Yes,30000000.0,United States,North America,,,2,13,14,300.0,,0.0,Low,No,Medium,Yes,Yes,No,No,Product,No,Private,Yes,Structured,No,Platform,Global,Non-Linear,No,Few,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2C,Low,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,No,No,Medium,No,No,Yes,No,No,No,1089377.0,No,Yes,No,4.0,High,0.0,30.0,Yes,72.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Success,2000.0,14.0,160.0,Analytics,Yes,25000000.0,United States,North America,,,2,0,9,616.0,,0.0,High,No,Large,No,No,No,No,Service,Yes,Private,Yes,Structured,Yes,Platform,Global,Non-Linear,No,Few,No,No,No,Yes,No,Yes,Yes,No,No,No,Offline,B2B,Low,High,Yes,High,Bachelors,18.0,Yes,Yes,Tier_1,500.0,High,0.0,0.0,0.0,High,9.0,None,51.5,High,High,No,No,Low,Yes,No,No,Yes,No,No,213086.0,Yes,Yes,No,3.0,Medium,0.0,47.38,Yes,156.0,156.0,0.0,2.631578947,5.263157895,5.555555556,13.15789474,43.274853799999995,19.15204678,0.0,5.555555556,0.0,0.0,5.409356725,0.0,0.0,1.0
Failed,,,0.0,Marketing,No,11000000.0,United States,North America,0.0,0.0,2,0,2,7.0,Yes,3.0,Low,Yes,Small,Yes,Yes,No,No,Product,Yes,Private,Yes,Unstructured,Yes,Cloud,Local,Non-Linear,No,Few,No,No,Yes,No,No,Yes,No,No,No,No,Online,B2C,Low,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Both,500.0,Medium,0.0,1.0,1.0,Medium,126.0,Many,32.0,Low,Medium,Yes,No,Low,No,No,No,No,No,Yes,375318.0,Yes,No,No,4.0,Low,3.0,1.0,Yes,12.0,1.0,5.263157895,5.263157895,10.52631579,0.0,5.263157895,0.0,21.05263158,5.263157895,5.263157895,0.0,0.0,0.0,36.84210526,5.263157895,5.0
Success,2011.0,3.0,805.0,E-Commerce,Yes,4000000.0,United States,North America,0.0,3.0,2,1,3,28.0,Yes,2.0,High,No,Medium,Yes,Yes,No,No,Service,Yes,Both,No,Both,Yes,Cloud,Global,Non-Linear,No,Many,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,Medium,Bachelors,18.0,,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,Yes,No,Low,No,No,No,No,No,No,11967.0,No,Yes,No,4.0,High,0.0,14.0,Not Applicable,13.0,4.583333333,17.64705882,0.0,5.882352941000001,29.41176471,0.0,11.76470588,11.76470588,5.882352941000001,0.0,17.64705882,0.0,0.0,0.0,0.0,3.0
Success,2009.0,5.0,-129.0,E-Commerce,Yes,13000000.0,United States,North America,0.0,0.0,2,2,4,55.0,Yes,3.0,Medium,Yes,Large,Yes,Yes,No,No,Both,No,Private,Yes,Structured,No,Platform,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Offline,B2B,Medium,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,14.0,Low,Medium,Yes,No,Low,No,No,Yes,No,No,No,169460.0,Yes,Yes,No,4.0,High,0.0,13.75,Not Applicable,1.0,7.733333332999999,22.22222222,0.0,0.0,22.22222222,0.0,11.11111111,22.22222222,11.11111111,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0
Success,2009.0,5.0,416.0,Enterprise Software,Yes,1070901.0,United States,North America,0.0,0.0,3,5,7,115.0,Yes,4.0,High,No,Large,No,No,Yes,No,Both,Yes,Private,No,Structured,Yes,Cloud,Global,Non-Linear,No,None,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,Medium,High,Yes,High,Masters,21.0,Yes,Yes,None,500.0,High,0.0,0.0,0.0,Medium,100.0,Many,44.0,High,Medium,Yes,No,Medium,Yes,No,No,Yes,No,No,447301.0,No,No,No,3.0,Medium,0.0,28.75,Not Applicable,20.0,4.9,8.660130719,8.333333332999999,28.75816993,5.555555556,5.718954247999999,17.15686275,17.32026144,2.777777778,0.0,5.718954247999999,0.0,0.0,0.0,0.0,9.0
Success,2007.0,7.0,,Strategy,Yes,,,,0.0,2.0,4,3,8,70.0,Yes,5.0,Nothing,No,Medium,No,No,No,No,Service,No,Private,No,Structured,Yes,Platform,Global,Non-Linear,No,Many,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Online,B2B,High,High,Yes,High,Masters,21.0,Yes,Yes,Tier_1,440.0,Medium,0.0,0.0,0.0,Medium,75.0,Few,26.0,High,Medium,Yes,Yes,Medium,Yes,Yes,Yes,Yes,No,No,,Yes,Yes,No,4.0,High,3.0,11.6,Yes,12.0,6.466666667,5.555555556,0.0,44.44444444,11.11111111,0.0,0.0,27.77777778,5.555555556,5.555555556,0.0,0.0,0.0,0.0,0.0,6.0
Success,2012.0,2.0,888.0,Marketing,Yes,6500000.0,United States,North America,10.0,0.0,1,3,4,40.0,Yes,2.0,High,No,Medium,No,No,No,No,Service,Yes,Both,No,Both,Yes,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Low,Medium,No,Low,Bachelors,18.0,No,No,None,500.0,Low,0.0,0.0,0.0,Medium,79.0,Few,0.0,Medium,Medium,Yes,No,Medium,No,Yes,No,Yes,No,No,86394.0,Yes,No,Yes,3.0,High,0.0,40.0,Not Applicable,8.0,4.183333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Success,2011.0,3.0,524.0,Cloud Computing,Yes,,,,3.0,0.0,2,2,3,30.0,Yes,1.0,Medium,No,Medium,No,No,No,No,Service,Yes,Private,No,Both,Yes,Cloud,Global,Linear,Yes,Many,No,No,No,No,No,No,Yes,No,No,Yes,Online,B2B,Medium,High,Yes,High,Bachelors,18.0,No,Yes,None,500.0,Medium,0.0,0.0,0.0,High,74.0,Few,22.0,Medium,Medium,Yes,No,Low,Yes,Yes,No,Yes,No,No,217103.0,Yes,No,No,3.0,Medium,0.0,15.0,Not Applicable,11.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Success,2008.0,6.0,16.0,Advertising,No,,United States,North America,0.0,1.0,2,2,3,5.0,No,0.0,Medium,Yes,Large,No,No,No,Yes,Product,No,No,No,Unstructured,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,Yes,Medium,Masters,21.0,Yes,Yes,None,500.0,Medium,1.0,1.0,1.0,High,2.0,Few,25.0,Low,High,Yes,No,Low,No,No,No,No,No,No,12999889.0,Yes,Yes,No,3.0,Medium,0.0,1.0,Yes,24.0,24.0,11.76470588,0.0,0.0,35.29411765,17.64705882,17.64705882,0.0,5.882352941000001,5.882352941000001,5.882352941000001,0.0,0.0,0.0,0.0,4.0
Success,2012.0,2.0,272.0,Analytics,No,1000000.0,United States,North America,1.0,0.0,2,2,4,15.0,No,0.0,Medium,Yes,Small,Yes,Yes,No,Yes,Product,No,Both,Yes,Unstructured,No,Platform,Global,Linear,Yes,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Medium,High,Yes,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Medium,Medium,Yes,No,Low,No,No,Yes,No,No,No,282991.0,Yes,Yes,No,3.0,High,0.0,15.0,Not Applicable,7.0,4.716666667,11.11111111,0.0,0.0,44.44444444,11.11111111,5.555555556,11.11111111,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,0.0
Success,2012.0,2.0,,Analytics,No,,,,0.0,1.0,2,0,2,50.0,No,0.0,Medium,No,Small,Yes,Yes,No,Yes,,No,Both,Yes,Structured,No,Platform,Local,Non-Linear,No,None,No,No,No,No,No,Yes,Yes,No,No,No,Offline,B2B,None,High,Yes,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,High,1.0,Few,15.0,Medium,High,No,No,Low,Yes,No,Yes,No,No,No,,Yes,Yes,No,4.0,High,0.0,50.0,Not Applicable,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Success,2012.0,2.0,124.0,Analytics,No,2000000.0,United States,North America,2.0,1.0,2,0,2,14.0,No,0.0,High,No,Medium,No,No,No,Yes,Product,No,No,Yes,Structured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,None,0.0,0.0,0.0,None,4.0,Few,17.0,High,Medium,Yes,No,Low,No,No,No,No,No,No,754828.0,No,No,No,3.0,Medium,0.0,14.0,Not Applicable,1.0,3.3222222219999997,5.555555556,0.0,2.777777778,11.11111111,2.777777778,5.555555556,11.11111111,0.0,5.555555556,0.0,0.0,0.0,5.555555556,0.0,6.0
Success,2009.0,5.0,409.0,Finance,Yes,3900000.0,United States,North America,0.0,0.0,2,0,2,50.0,No,2.0,Medium,Yes,Large,No,No,No,Yes,Product,No,Both,No,Both,Yes,Platform,Global,Non-Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Medium,High,No,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,None,0.0,None,20.0,Low,Low,Yes,Yes,Low,No,No,Yes,No,No,No,28597.0,No,No,No,3.0,Medium,0.0,12.5,Not Applicable,14.0,12.74444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Success,2012.0,2.0,51.0,Mobile,Yes,4100000.0,United States,North America,10.0,0.0,2,1,4,18.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Service,No,Both,No,Structured,No,Platform,Global,Linear,No,None,No,No,No,No,No,No,Yes,No,No,No,Online,B2B,Low,High,Yes,Low,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Low,No,No,Low,No,No,No,No,No,No,761094.0,No,No,No,3.0,Medium,0.0,18.0,Not Applicable,10.0,3.983333333,5.555555556,0.0,50.0,5.555555556,0.0,11.11111111,16.66666667,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0
Success,2012.0,2.0,388.0,E-Commerce,No,750000.0,India,Asia,0.0,1.0,2,1,2,18.0,No,0.0,Low,No,Large,No,No,No,Yes,Service,No,No,No,Structured,No,None,Local,Non-Linear,No,Many,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,1.0,1.0,1.0,High,1.0,None,20.0,Low,Medium,Yes,Yes,Low,Yes,No,No,No,No,No,17535.0,No,No,,3.0,High,0.0,18.0,Not Applicable,10.0,10.0,11.76470588,0.0,0.0,52.94117647,5.882352941000001,0.0,5.882352941000001,0.0,11.76470588,5.882352941000001,0.0,0.0,5.882352941000001,0.0,1.0
Success,2012.0,2.0,315.0,Education,No,,India,Asia,1.0,0.0,2,0,2,4.0,No,0.0,High,No,Small,Yes,Yes,No,Yes,Product,No,No,No,No,Yes,Platform,Global,Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,1.0,None,19.0,Low,Low,No,No,Low,No,No,No,No,No,No,204716.0,No,No,No,3.0,Medium,0.0,4.0,Not Applicable,4.0,4.0,18.82352941,0.0,0.0,5.0,10.0,15.88235294,13.82352941,7.941176471,5.882352941000001,0.0,0.0,5.882352941000001,10.88235294,5.882352941000001,4.0
Success,2012.0,2.0,,Sales,No,,,,1.0,0.0,2,0,2,17.0,No,0.0,Low,No,Large,Yes,No,No,Yes,Product,No,No,No,No,No,None,Local,Linear,Yes,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2C,Low,Medium,No,Low,Bachelors,18.0,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,None,5.0,None,6.0,Low,Low,Yes,Yes,Low,No,No,No,No,No,No,,No,No,,3.0,Medium,2.0,17.0,Not Applicable,1.0,1.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
Success,2007.0,7.0,,Enterprise Software,Yes,,,,0.0,0.0,2,0,1,488.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Service,Yes,No,No,Structured,No,None,Global,Linear,Yes,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,High,No,Medium,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,High,0.0,None,25.0,High,Low,Yes,No,Medium,Yes,No,Yes,No,No,No,,No,Yes,No,3.0,Medium,0.0,81.33,Yes,75.0,75.0,11.11111111,0.0,22.22222222,33.33333333,5.555555556,5.555555556,5.555555556,5.555555556,0.0,11.11111111,0.0,0.0,0.0,0.0,4.0
Success,2009.0,5.0,157.0,E-Commerce,Yes,,United States,North America,0.0,0.0,4,1,5,39.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Service,Yes,No,No,Unstructured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,Yes,Online,B2B,Low,High,Yes,Medium,Bachelors,18.0,Yes,Yes,Tier_2,500.0,Medium,0.0,0.0,0.0,High,0.0,None,25.0,Medium,Low,No,No,Low,Yes,No,Yes,Yes,No,Yes,346300.0,No,No,No,3.0,High,0.0,9.75,Not Applicable,36.0,9.466666667,8.680555556,0.0,22.91666667,18.40277778,2.777777778,0.0,23.61111111,8.680555556,6.25,8.680555556,0.0,0.0,0.0,0.0,8.0
Success,2012.0,2.0,133.0,Analytics,No,,India,Asia,0.0,4.0,2,0,2,5.0,No,0.0,Nothing,No,Medium,Yes,Yes,No,Yes,Service,No,No,Yes,Structured,Yes,Platform,Local,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,Medium,No,Medium,Masters,21.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,0.0,None,0.0,Low,Low,No,No,Low,No,No,No,No,No,No,1873143.0,No,No,No,3.0,Medium,0.0,5.0,Not Applicable,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Success,2013.0,1.0,408.0,Advertising,No,62000.0,Azerbaijan,Europe,1.0,0.0,2,0,2,6.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Product,Yes,No,No,Structured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,None,Medium,No,Low,Bachelors,18.0,Yes,Yes,Tier_1,500.0,Medium,0.0,0.0,0.0,None,2.0,None,25.0,Low,Medium,Yes,No,Low,No,No,No,No,No,No,63274.0,No,No,No,3.0,Medium,0.0,6.0,Not Applicable,2.0,6.0,17.64705882,11.76470588,17.64705882,23.52941176,11.76470588,0.0,5.882352941000001,0.0,11.76470588,0.0,0.0,0.0,0.0,0.0,4.0
Success,2011.0,3.0,239.0,Analytics,No,10000.0,Azerbaijan,Europe,2.0,0.0,4,0,4,4.0,No,0.0,Low,No,Small,Yes,Yes,No,Yes,Product,No,Both,Yes,Unstructured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,Yes,Online,B2B,None,High,No,Low,Bachelors,18.0,No,Yes,Tier_2,428.0,Medium,0.0,0.0,0.0,None,0.0,None,25.0,Low,Medium,Yes,No,Low,No,No,No,No,No,No,1275090.0,No,Yes,No,3.0,Medium,0.0,2.0,Not Applicable,32.0,32.0,0.0,13.33333333,26.66666667,46.66666667,0.0,6.666666667,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Success,2009.0,5.0,43.0,Media,No,425000.0,Belgium,Europe,0.0,6.0,3,0,5,10.0,No,0.0,Medium,No,Small,Yes,Yes,No,Yes,Service,Yes,No,Yes,Unstructured,Yes,Platform,Global,Non-Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2C,Low,High,No,Medium,Masters,21.0,Yes,Yes,None,500.0,Medium,0.0,0.0,0.0,None,0.0,None,18.0,Low,Medium,Yes,No,Low,No,No,No,Yes,No,No,1766890.0,No,No,No,3.0,Medium,2.0,2.5,Not Applicable,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Success,2011.0,3.0,8.0,Analytics,No,125000.0,Belgium,Europe,1.0,0.0,0,0,3,6.0,No,0.0,High,No,Medium,No,No,No,Yes,Product,No,Both,Yes,Structured,No,Platform,Global,Non-Linear,No,None,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2B,Low,High,No,Low,Masters,21.0,No,No,Tier_2,223.0,None,0.0,0.0,0.0,Medium,4.0,None,25.0,Medium,Medium,Yes,No,Low,Yes,No,No,No,No,No,,No,No,,3.0,Medium,0.0,3.0,Not Applicable,4.0,4.0,8.333333332999999,0.0,8.333333332999999,25.0,0.0,16.66666667,8.333333332999999,0.0,8.333333332999999,25.0,0.0,0.0,0.0,0.0,0.0
Success,2012.0,2.0,217.0,Analytics,No,30000.0,Bulgaria,Europe,0.0,1.0,3,0,3,3.0,No,0.0,Medium,No,Large,No,No,No,Yes,Product,Yes,Both,Yes,Structured,No,Platform,Global,Non-Linear,No,Few,No,No,No,Yes,No,No,Yes,No,No,No,Online,B2B,Low,Medium,Yes,Medium,Masters,21.0,No,Yes,Tier_2,500.0,None,1.0,1.0,1.0,Medium,1.0,None,25.0,Low,High,No,No,Medium,Yes,No,No,No,No,No,2278656.0,No,Yes,No,4.0,High,0.0,3.0,Not Applicable,12.0,12.0,1.8518518519999998,5.664488017,44.11764706,0.0,3.7037037039999996,11.32897603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Success,2010.0,4.0,64.0,Analytics,No,25000.0,Bulgaria,Europe,2.0,0.0,2,0,3,4.0,No,0.0,Nothing,No,Large,No,No,No,Yes,Product,No,No,No,Unstructured,No,Platform,Global,Non-Linear,No,None,No,No,No,No,No,No,No,No,No,No,Online,B2B,Low,Medium,No,Low,Masters,21.0,No,No,None,475.0,None,0.0,0.0,0.0,None,0.0,None,18.0,Low,Medium,No,No,Low,Yes,No,No,No,No,No,1505714.0,No,No,Yes,4.0,High,0.0,1.3,Not Applicable,36.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
